order_id,order_date,product_id,category,region,quantity,revenue
102300,04/06/2024,P04,home,East,6,192.00
103174,05-27-2024,P06,HOME,West,6,49.80
101287,2024-09-27,P02,electronics, East ,6,$57.00
104599,18 Apr 2024,P03,stationery,West,2,$8.40
101164,22 Feb 2024,P03,stationery ,South,6,25.20
103119,2024-01-09,P02,electronics,East,1,$9.50
103246,08 Apr 2024,P08,stationery,South,6,$38.40
102884,2024-04-20,P07,electronics,South,1,$79.00
102321,2024-10-24,P03,stationery,South,6,$25.20
102924,11-29-2024,P04,HOME,South,7,224.00
104017,2024-05-02,P03,stationery,West,4,16.80
100865,2024-07-24,P07,ELECTRONICS,West,6,$474.00
101466,12-09-2024,P03,stationery,East,7,$29.40
102090,02-07-2024,P01,electronics,East,6,149.94
102458,2024-10-15,P05,home,West,6,88.50
102590,03 Jan 2024,P05,home,East,5,$73.75
103406,23 Jun 2024,P04,HOME,South,4,128.00
104689,11 Sep 2024,P06,HOME,North,5,$41.50
101174,12-08-2024,P06,home,West,1,8.30
103126,29/03/2024,P02,ELECTRONICS,North,5,47.50
101435,16 Jul 2024,P06,home,West,6,$49.80
100902,28/10/2024,P02,electronics,East,4,38.00
101455,28/11/2024,P04,home,South,7,$224.00
104975,14/09/2024,P01,electronics,West,6,149.94
102688,16 Aug 2024,P05,home,South,5,73.75
100354,12 Sep 2024,P03,STATIONERY,West,1,4.20
104071,05/07/2024,P04,home,South,5,160.00
103444,21/01/2024,P05,HOME,,5,$73.75
103284,2024-05-08,P05,home,West,3,$44.25
103355,05-16-2024,P03,stationery,West,6,25.20
100515,2024-10-01,P03,stationery,East,6,$25.20
104730,26/02/2024,P02,electronics, East ,5,47.50
102833,05-03-2024,P08,stationery,North,4,25.60
103449,2024-03-15,P02,electronics,North,2,19.00
103906,08/04/2024,P05,home,West,5,$73.75
100699,23 May 2024,P03,STATIONERY,South,6,25.20
102297,20 Jan 2024,P03,STATIONERY ,North,7,$29.40
102043,15/04/2024,P08,stationery,West,4,25.60
101374,2024-06-05,P02,ELECTRONICS,North,4,$38.00
102650,23/03/2024,P06,home,East,7,$58.10
103765,09 Feb 2024,P02,ELECTRONICS,West,4,$38.00
101011,2024-06-16,P05,home,North,3,$44.25
102996,07 May 2024,P05,home,South,1,$14.75
102809,11/12/2024,P05,home,East,6,$88.50
101300,23 Jul 2024,P08,stationery,West,7,$44.80
103764,18 May 2024,P02,ELECTRONICS,East,5,$47.50
103978,12-06-2024,P04,home, East ,6,192.00
104199,17/01/2024,P04,home,West,2,64.00
103967,24/04/2024,P04,home, North ,5,160.00
102159,07 Dec 2024,P08,STATIONERY,North,4,25.60
104610,20 Jul 2024,P03,stationery,North,3,$12.60
102657,10-08-2024,P01,electronics,South,1,24.99
104010,06-30-2024,P04,home,West,7,224.00
100148,13 Jul 2024,P08,STATIONERY,West,1,$6.40
103061,05-26-2024,P06,HOME,West,5,41.50
104345,2024-10-01,P05,home,East,2,29.50
104720,2024-11-19,P06,HOME,East,6,49.80
100530,08-21-2024,P01,electronics,North,4,$99.96
100986,2024-04-23,P07,ELECTRONICS,West,6,474.00
104266,26/02/2024,P01,electronics, South ,4,99.96
104328,11 Feb 2024,P05,home, East ,3,44.25
104353,2024-02-02,P07,electronics,,6,$474.00
103175,2024-04-10,P05,home,North,6,88.50
103235,06/07/2024,P08,STATIONERY,North,3,19.20
104528,08 Aug 2024,P03,stationery,East,7,29.40
104805,08-05-2024,P05,home,South,4,59.00
101941,2024-03-04,P02,ELECTRONICS,South,1,9.50
103057,2024-08-29,P02,electronics ,West,2,19.00
103492,04-24-2024,P08,STATIONERY,South,2,$12.80
101292,03-02-2024,P06,home,West,2,16.60
100358,2024-11-02,P08,STATIONERY,East,2,$12.80
103862,14/01/2024,P05,home,West,6,$88.50
102340,31 Oct 2024,P07,electronics,West,7,$553.00
103229,30/06/2024,P02,electronics,North,7,$66.50
100033,12-29-2024,P08,stationery,West,5,32.00
100329,2024-08-08,P03,stationery,West,1,
103529,01-28-2024,P02,electronics,South,1,$9.50
104098,08-05-2024,P06,home,West,5,41.50
104036,23 Mar 2024,P05,home,North,6,$88.50
104059,05/04/2024,P03,stationery,East,6,$25.20
101536,05 Jun 2024,P04,home, West ,3,$96.00
101887,2024-12-12,P06,home,North,5,41.50
103792,27 Jan 2024,P01,electronics,East,3,74.97
101386,05 Jan 2024,P05,home,East,5,73.75
102156,11-23-2024,P06,home,West,2,16.60
103029,2024-05-07,P05,home,North,7,$103.25
102873,09 Jun 2024,P02,electronics,West,6,$57.00
100686,31 Mar 2024,P07,electronics,South,7,553.00
101261,2024-07-19,P08,STATIONERY,East,3,
104047,27 Feb 2024,P05,HOME,South,4,$59.00
102888,2024-05-24,P08,STATIONERY,South,4,25.60
101405,2024-08-03,P05,home,East,1,$14.75
100692,2024-04-15,P04,home,East,4,128.00
103171,01/01/2024,P07,ELECTRONICS,East,7,553.00
104879,21 Nov 2024,P04,home,South,5,$160.00
103755,2024-05-29,P03,STATIONERY,East,3,12.60
103561,30 Aug 2024,P07,electronics,East,3,237.00
103829,2024-11-26,P01,electronics,East,4,99.96
104888,28/08/2024,P05,home,West,4,$59.00
101763,20/08/2024,P06,HOME,North,2,$16.60
101987,17 Dec 2024,P08,stationery, South ,2,$12.80
100673,10-07-2024,P02,electronics,South,7,66.50
100396,2024-07-27,P01,electronics,North,3,$74.97
100752,2024-10-28,P08,stationery,West,2,$12.80
104245,2024-08-29,P04,home,West,2,$64.00
103173,31/10/2024,P01,ELECTRONICS, South ,7,174.93
102917,27 Dec 2024,P01,electronics,South,2,$49.98
103844,2024-09-27,P04,home ,South,7,$224.00
104421,2024-04-17,P06,home ,South,3,$24.90
100128,23 Jul 2024,P03,stationery,West,6,$25.20
100802,2024-11-04,P05,HOME,North,2,29.50
100387,03 Aug 2024,P01,electronics,South,4,99.96
103467,2024-06-05,P02,electronics,East,3,$28.50
101006,2024-02-28,P08,STATIONERY,North,7,44.80
100807,06 Jul 2024,P06,HOME,West,5,41.50
100652,06-07-2024,P03,stationery, West ,3,$12.60
101670,03 Apr 2024,P07,electronics,West,2,$158.00
102045,05-25-2024,P08,STATIONERY,North,1,6.40
101893,28 May 2024,P01,electronics,East,2,49.98
103434,19/01/2024,P04,home,South,6,192.00
101152,10/01/2024,P02,electronics,West,3,$28.50
102998,14 Jul 2024,P03,stationery,South,3,12.60
103280,2024-12-28,P06,home,North,6,49.80
102334,05-04-2024,P02,ELECTRONICS,South,6,57.00
104445,2024-01-24,P05,home,West,4,59.00
102315,2024-11-19,P06,HOME,South,7,58.10
104698,2024-10-03,P01,ELECTRONICS,North,3,
100951,2024-08-30,P02,electronics,West,7,66.50
102413,03/04/2024,P08,stationery,North,2,$12.80
103636,24 Oct 2024,P06,HOME,South,1,$8.30
103715,10/02/2024,P08,stationery,South,7,$44.80
101421,10-25-2024,P06,HOME, East ,7,$58.10
100967,30 Dec 2024,P06,HOME,South,3,$24.90
104274,25/02/2024,P07,electronics,West,6,$474.00
104775,10 Oct 2024,P05,home,South,7,103.25
102589,20/02/2024,P04,home,South,7,224.00
102058,06-18-2024,P05,home,West,1,14.75
104143,12 Feb 2024,P03,stationery,South,7,$29.40
101603,02-27-2024,P01,ELECTRONICS,East,2,49.98
100665,09-30-2024,P04,HOME,North,5,$160.00
104809,21 Jun 2024,P02,electronics,South,3,28.50
101357,11 Nov 2024,P04,HOME,West,3,$96.00
101438,04/03/2024,P08,stationery,East,6,$38.40
103401,12/03/2024,P06,home,South,4,$33.20
102257,18/09/2024,P01,ELECTRONICS,West,1,24.99
104726,2024-08-10,P02,ELECTRONICS,,3,$28.50
103761,25 Mar 2024,P05,home,East,5,73.75
102942,20 Jan 2024,P03,stationery,North,3,$12.60
103819,2024-08-22,P01,electronics,South,1,24.99
100202,2024-02-09,P02,electronics,North,5,$47.50
102048,12 Sep 2024,P01,electronics,North,4,99.96
104283,04/04/2024,P07,ELECTRONICS,South,4,316.00
102611,2024-03-14,P01,electronics,East,6,$149.94
101866,09/06/2024,P08,stationery,East,4,25.60
103302,21/05/2024,P06,HOME,South,7,$58.10
100758,18/07/2024,P02,ELECTRONICS,South,4,38.00
100014,01 Jul 2024,P04,home,North,3,96.00
103404,23/10/2024,P05,HOME,South,3,44.25
100813,07-29-2024,P05,home,East,2,$29.50
103209,05-18-2024,P08,STATIONERY,West,6,$38.40
103168,2024-02-27,P07,electronics,South,1,79.00
102242,2024-10-09,P05,HOME, South ,1,14.75
100910,01 Jun 2024,P05,home,West,2,$29.50
104897,18/10/2024,P01,electronics, North ,6,$149.94
102894,2024-01-07,P04,home,North,2,$64.00
104649,01/12/2024,P05,HOME,East,2,29.50
102644,2024-03-30,P08,stationery,West,3,19.20
103222,06/04/2024,P05,HOME,South,6,$88.50
102629,07-29-2024,P08,stationery,South,4,25.60
104104,07-30-2024,P08,STATIONERY,West,4,$25.60
104272,20 Oct 2024,P07,ELECTRONICS,North,3,237.00
104393,10-08-2024,P08,stationery,East,5,$32.00
103865,04-20-2024,P08,stationery,North,5,$32.00
101859,2024-11-23,P02,ELECTRONICS,South,2,$19.00
101882,30 Aug 2024,P07,electronics ,East,3,$237.00
104561,05 Apr 2024,P05,home,North,4,59.00
103988,04-24-2024,P06,home,North,-1,$8.30
103542,2024-03-18,P08,stationery,North,3,19.20
102842,28 Dec 2024,P04,home,East,4,$128.00
104838,04-08-2024,P02,electronics,West,5,47.50
103383,2024-04-08,P02,ELECTRONICS,South,4,38.00
104395,10/04/2024,P03,STATIONERY ,,4,$16.80
103114,12 Jun 2024,P03,stationery,West,7,29.40
100008,01-21-2024,P08,STATIONERY,North,1,6.40
103918,27 Sep 2024,P05,HOME,East,5,$73.75
100310,2024-12-02,P01,electronics,East,1,24.99
104208,26 Apr 2024,P03,stationery,South,1,$4.20
104127,06/03/2024,P06,home,East,1,8.30
102357,24/06/2024,P07,electronics,West,3,$237.00
102732,29 Aug 2024,P05,home,South,7,103.25
100861,2024-09-23,P05,home,South,7,103.25
104213,2024-07-02,P06,home,North,7,58.10
100990,2024-02-17,P06,home,North,7,58.10
104542,07/03/2024,P07,electronics,East,4,316.00
100037,08-15-2024,P07,electronics,South,5,$395.00
104878,26 Apr 2024,P02,electronics,West,5,$47.50
103951,06-11-2024,P02,electronics ,South,3,$28.50
100006,2024-10-31,P01,electronics,East,5,124.95
103802,03/05/2024,P02,electronics,South,6,57.00
102751,28/12/2024,P06,home,North,5,41.50
103249,20/09/2024,P08,stationery,South,2,$12.80
100176,2024-12-24,P02,electronics,East,3,28.50
102137,21 Aug 2024,P01,electronics,East,-3,$74.97
102044,2024-10-10,P03,STATIONERY,East,1,$4.20
101820,16 May 2024,P07,electronics, East ,3,237.00
101338,2024-01-29,P08,STATIONERY,North,5,32.00
104654,2024-05-09,P07,ELECTRONICS,North,5,$395.00
103040,18 Nov 2024,P03,stationery,East,4,16.80
103575,01-16-2024,P08,stationery,East,6,$38.40
103002,23 Apr 2024,P08,stationery,East,2,12.80
102543,27/12/2024,P05,home,West,4,59.00
101442,2024-10-29,P07,ELECTRONICS,North,6,$474.00
100404,19/03/2024,P05,home,East,7,103.25
104691,10-11-2024,P05,home,South,5,73.75
102625,01-31-2024,P07,electronics,East,6,474.00
102262,21/11/2024,P08,stationery, South ,2,12.80
102076,06-01-2024,P05,home, North ,5,73.75
101488,09 Jun 2024,P08,STATIONERY,,3,$19.20
102706,2024-04-24,P04,home,South,6,$192.00
101892,26/04/2024,P07,electronics,East,-7,$553.00
104433,13/06/2024,P07,ELECTRONICS,West,1,79.00
102193,03/01/2024,P02,electronics,North,3,28.50
104780,10/03/2024,P07,electronics,South,6,$474.00
101419,08-13-2024,P03,stationery,West,2,8.40
103139,06/04/2024,P02,electronics,South,1,$9.50
104123,23 Aug 2024,P06,home,North,2,$16.60
102368,08/08/2024,P06,home,North,4,$33.20
102029,19/02/2024,P04,home,South,4,$128.00
104386,11/04/2024,P07,electronics ,East,5,395.00
100194,19/09/2024,P08,stationery,South,3,19.20
102549,17 Sep 2024,P03,stationery,West,7,$29.40
101035,06 Sep 2024,P03,stationery,West,3,$12.60
103925,03-05-2024,P04,home,East,6,192.00
103670,26/10/2024,P06,home, East ,7,$58.10
103348,04-05-2024,P07,ELECTRONICS,West,6,$474.00
101850,25/10/2024,P01,ELECTRONICS,West,3,74.97
104298,2024-11-19,P04,HOME,North,6,$192.00
104179,28 Oct 2024,P01,electronics,West,7,$174.93
101704,09-21-2024,P07,electronics,North,4,316.00
101688,08-30-2024,P04,home, West ,5,160.00
102131,31 May 2024,P07,electronics,East,1,$79.00
103005,08 Feb 2024,P04,home,West,7,$224.00
104291,2024-04-04,P05,home,South,6,$88.50
100065,05/01/2024,P08,stationery,East,3,19.20
101689,2024-05-07,P02,electronics, North ,5,47.50
104833,14 Apr 2024,P01,electronics,North,5,124.95
104012,08 Jun 2024,P03,stationery,North,5,$21.00
103095,25/10/2024,P01,electronics ,North,2,$49.98
100232,2024-09-28,P07,electronics, East ,1,79.00
101095,06-08-2024,P04,HOME,North,7,224.00
100287,16 Nov 2024,P02,ELECTRONICS,East,1,9.50
103250,11-16-2024,P05,home,North,4,59.00
103186,11/04/2024,P01,electronics,North,7,174.93
102198,26/05/2024,P08,stationery,North,4,$25.60
100528,11-04-2024,P01,electronics,North,4,$99.96
100836,06-14-2024,P07,ELECTRONICS,East,1,79.00
104198,24 Nov 2024,P03,stationery,West,7,$29.40
104995,04-13-2024,P08,stationery, East ,5,32.00
103498,2024-07-22,P02,ELECTRONICS,North,5,$47.50
104796,12-26-2024,P06,home,East,7,58.10
101732,05-20-2024,P06,HOME,North,3,24.90
102006,17 May 2024,P08,stationery,West,7,$44.80
101666,23 Apr 2024,P01,electronics, East ,6,$149.94
100237,01/06/2024,P04,HOME,East,7,$224.00
103188,2024-02-02,P06,home,East,1,$8.30
101586,07/05/2024,P04,home,South,6,192.00
101437,09-07-2024,P04,home,North,2,$64.00
104938,10-28-2024,P07,electronics, North ,5,395.00
104443,2024-05-22,P07,electronics,South,4,316.00
101751,03-15-2024,P01,ELECTRONICS,East,5,$124.95
102336,02-06-2024,P06,home,West,4,33.20
102759,09-27-2024,P06,HOME,North,3,$24.90
104364,31 Oct 2024,P02,ELECTRONICS,West,7,66.50
104618,10-25-2024,P02,electronics,North,2,$19.00
100113,10-24-2024,P07,electronics, West ,1,$79.00
103999,24/01/2024,P05,home,North,5,$73.75
104037,2024-08-04,P06,home,South,6,$49.80
103367,07 Jan 2024,P05,home, North ,5,$73.75
101767,26/04/2024,P07,ELECTRONICS,East,4,
101403,10-01-2024,P07,electronics,North,1,$79.00
103491,08-05-2024,P07,ELECTRONICS,North,3,$237.00
104630,08-01-2024,P01,electronics,West,4,99.96
100256,08 Feb 2024,P03,stationery ,North,6,$25.20
101502,08/08/2024,P05,home,West,5,$73.75
103363,10-04-2024,P04,HOME,West,3,$96.00
104268,2024-09-01,P03,STATIONERY,West,6,25.20
100833,10-31-2024,P05,home,South,6,88.50
100751,12-20-2024,P06,home,East,5,41.50
101329,2024-06-19,P02,ELECTRONICS, West ,1,$9.50
103609,20/05/2024,P04,home,,4,$128.00
103370,25 Jan 2024,P07,ELECTRONICS,North,6,$474.00
104494,19 Aug 2024,P02,electronics,North,1,$9.50
104027,17 Oct 2024,P03,stationery,South,2,$8.40
100615,02/06/2024,P08,stationery,East,6,$38.40
102103,16/07/2024,P01,electronics, East ,3,74.97
104695,2024-08-12,P07,ELECTRONICS, North ,6,$474.00
101388,05/03/2024,P02,electronics,South,4,$38.00
101636,2024-03-18,P05,home ,West,6,88.50
104087,23 Jul 2024,P03,stationery,West,5,21.00
103771,26 Jul 2024,P07,electronics, North ,4,$316.00
103690,20 Sep 2024,P03,stationery,East,7,29.40
101868,12 Feb 2024,P08,stationery ,West,4,25.60
102962,06-08-2024,P08,STATIONERY,West,4,25.60
100066,05/02/2024,P04,home,North,6,192.00
102551,19/06/2024,P08,stationery, West ,4,$25.60
101727,2024-05-02,P04,home,North,2,64.00
104239,04-30-2024,P07,electronics,West,4,316.00
102743,29 Sep 2024,P08,stationery,East,3,$19.20
104207,10/07/2024,P01,electronics,East,2,49.98
103440,2024-11-26,P04,HOME,East,1,32.00
104392,09-03-2024,P08,stationery,East,7,44.80
104497,27 Jul 2024,P05,HOME,South,4,$59.00
104080,13 Aug 2024,P01,ELECTRONICS,East,1,$24.99
101467,26 Jan 2024,P06,home,East,6,$49.80
104640,04-24-2024,P08,stationery,,1,$6.40
103210,2024-06-04,P07,electronics,North,7,
103217,12/06/2024,P06,home,North,2,16.60
100601,2024-08-22,P01,electronics,West,3,$74.97
102041,30 Aug 2024,P06,home,East,6,49.80
103503,12-10-2024,P06,home,East,7,$58.10
101272,28 Nov 2024,P05,home,West,5,73.75
100855,05-29-2024,P05,home,North,2,29.50
100344,30/05/2024,P01,electronics,East,4,99.96
104187,2024-11-16,P08,STATIONERY,North,6,38.40
102331,30/10/2024,P03,STATIONERY, South ,7,29.40
101464,2024-06-30,P02,electronics,North,7,$66.50
100167,03-06-2024,P06,home,North,7,$58.10
102786,06-05-2024,P04,home ,South,7,224.00
103327,08/06/2024,P01,ELECTRONICS,East,3,$74.97
102298,10 Mar 2024,P06,HOME, West ,3,$24.90
100308,2024-02-19,P05,home, East ,2,29.50
101934,17 Nov 2024,P07,electronics,West,7,553.00
102890,2024-11-29,P07,electronics,East,3,237.00
100730,06-24-2024,P04,HOME,South,1,$32.00
103318,16 May 2024,P02,electronics,West,2,19.00
102527,09-15-2024,P04,HOME,North,4,$128.00
100769,2024-03-27,P06,home,North,1,8.30
102263,28/04/2024,P07,electronics,,7,$553.00
103425,12/10/2024,P02,ELECTRONICS,North,2,$19.00
100977,11/12/2024,P06,HOME,East,5,41.50
102614,2024-12-05,P03,STATIONERY,West,5,21.00
104304,14/05/2024,P08,stationery, West ,7,44.80
102022,09-23-2024,P05,home,East,3,$44.25
101259,13 Jan 2024,P05,home,South,7,103.25
100291,2024-12-02,P03,stationery,North,1,$4.20
104512,2024-06-08,P02,electronics,West,4,38.00
101729,04-29-2024,P03,stationery,South,3,$12.60
104765,2024-03-12,P03,stationery,North,4,16.80
101250,03/06/2024,P07,electronics,East,4,$316.00
100541,08-14-2024,P02,ELECTRONICS, West ,4,$38.00
104361,13 May 2024,P08,stationery,West,5,32.00
100641,12-28-2024,P04,HOME,East,6,$192.00
102171,2024-06-30,P08,stationery,North,7,$44.80
100216,11 Nov 2024,P02,electronics,East,2,19.00
100719,01 Sep 2024,P03,STATIONERY,South,5,$21.00
102936,09-25-2024,P03,stationery,North,1,4.20
103511,2024-01-12,P03,stationery,North,4,16.80
102738,2024-04-13,P06,home,North,6,49.80
100633,12-01-2024,P05,home,South,2,29.50
100173,07-26-2024,P01,electronics,East,1,$24.99
104367,09 Dec 2024,P06,home,South,3,$24.90
100389,01/03/2024,P04,HOME,East,1,32.00
101237,18 Oct 2024,P07,electronics,North,4,$316.00
104132,10-09-2024,P01,ELECTRONICS,South,7,$174.93
103908,16 Sep 2024,P06,HOME,North,6,$49.80
101094,25 Nov 2024,P07,electronics,West,1,$79.00
102371,19/10/2024,P04,home, West ,4,128.00
100400,2024-08-22,P07,electronics,West,5,395.00
104477,14/10/2024,P07,ELECTRONICS,South,5,395.00
100753,2024-03-16,P07,ELECTRONICS,South,4,316.00
103165,04/09/2024,P08,stationery,West,3,$19.20
104382,02-17-2024,P06,home,East,1,8.30
102474,07 Jan 2024,P05,HOME,South,5,$73.75
101027,2024-09-24,P03,stationery,East,4,$16.80
104955,24/05/2024,P01,electronics,South,6,$149.94
101697,09-14-2024,P02,electronics, North ,3,$28.50
101207,29/01/2024,P07,electronics,East,7,553.00
104426,21 Jun 2024,P08,stationery, West ,5,32.00
103585,2024-12-20,P05,home,West,6,88.50
100356,22 Nov 2024,P03,stationery,East,5,$21.00
101424,10-28-2024,P07,electronics,South,5,$395.00
103808,2024-05-04,P05,home,North,1,$14.75
104847,12/06/2024,P08,stationery, South ,5,32.00
101050,11-19-2024,P07,electronics,South,2,158.00
104580,13/06/2024,P08,stationery,East,7,$44.80
103989,09 Oct 2024,P08,stationery,East,4,$25.60
102294,2024-10-28,P02,ELECTRONICS, South ,7,66.50
100200,31 May 2024,P02,ELECTRONICS,North,3,28.50
102154,2024-10-16,P04,home,North,5,160.00
100763,25/04/2024,P04,home,,4,128.00
104480,16 Mar 2024,P06,home,East,5,41.50
103424,01/04/2024,P01,ELECTRONICS,East,7,$174.93
102397,2024-01-31,P04,HOME,,6,192.00
102973,12-16-2024,P03,stationery, West ,1,$4.20
101737,28 Jan 2024,P07,electronics,North,4,316.00
104077,26 May 2024,P07,ELECTRONICS,North,6,474.00
102215,02-13-2024,P07,electronics,North,3,$237.00
101431,08/04/2024,P03,stationery ,North,2,8.40
102202,30/09/2024,P05,HOME,East,2,$29.50
102461,05-12-2024,P08,stationery, South ,4,$25.60
101865,2024-12-08,P01,electronics,South,5,124.95
100271,11 Jun 2024,P01,ELECTRONICS, South ,6,149.94
101441,09 Feb 2024,P03,stationery,South,7,29.40
104250,03-11-2024,P07,electronics,North,6,474.00
104210,22/03/2024,P08,stationery,South,3,19.20
104038,2024-06-04,P02,ELECTRONICS,North,7,$66.50
104065,06 Jan 2024,P04,home,North,3,$96.00
102648,21/09/2024,P03,stationery, North ,4,$16.80
101200,21/09/2024,P08,stationery,South,3,$19.20
102502,10-28-2024,P02,ELECTRONICS,North,2,$19.00
100372,03-03-2024,P05,home,South,3,$44.25
100806,2024-04-17,P04,home,North,4,
101312,01 Jun 2024,P03,stationery,North,2,8.40
103846,15/10/2024,P04,home,East,4,$128.00
100222,15 Oct 2024,P07,electronics,East,2,$158.00
102728,26/06/2024,P03,stationery,South,4,16.80
101658,2024-06-07,P03,stationery,North,5,21.00
104134,06-02-2024,P07,ELECTRONICS,West,4,316.00
100600,23 Apr 2024,P03,stationery, North ,7,29.40
102364,2024-11-11,P02,electronics,South,7,$66.50
101674,27 Feb 2024,P05,home,South,5,$73.75
103545,05 Dec 2024,P07,electronics,South,4,$316.00
104760,09-07-2024,P07,ELECTRONICS,West,5,395.00
104079,2024-10-15,P08,stationery,North,5,32.00
101616,03-19-2024,P04,home,West,1,32.00
103409,14/03/2024,P03,STATIONERY,South,1,$4.20
103644,23 Jan 2024,P02,ELECTRONICS,East,3,$28.50
103032,23 Dec 2024,P08,stationery,West,1,6.40
104029,2024-01-17,P04,home,West,7,224.00
102721,26/04/2024,P05,home,West,1,14.75
104920,30/07/2024,P02,electronics, South ,4,$38.00
104072,03 Oct 2024,P07,ELECTRONICS, East ,2,158.00
102664,21 May 2024,P03,stationery,East,1,$4.20
103753,09 May 2024,P01,electronics,North,2,49.98
101003,29 Oct 2024,P07,ELECTRONICS,South,7,553.00
102500,03-08-2024,P03,STATIONERY,East,7,$29.40
102478,12/09/2024,P06,HOME,West,5,41.50
100931,19 May 2024,P08,stationery, East ,1,6.40
104997,08-19-2024,P02,electronics, West ,4,$38.00
103572,01 Jan 2024,P02,electronics,West,5,47.50
104861,02-06-2024,P05,home , South ,2,
104312,30/10/2024,P05,home,East,5,$73.75
103920,04/06/2024,P02,electronics, South ,7,$66.50
100695,30 Nov 2024,P03,stationery,North,4,16.80
103164,01-17-2024,P07,electronics,West,5,$395.00
101872,2024-05-25,P07,electronics,South,4,$316.00
103469,06-13-2024,P01,electronics,West,5,$124.95
104625,29/04/2024,P02,ELECTRONICS, South ,2,19.00
102961,26/01/2024,P05,HOME,West,2,29.50
103823,2024-05-21,P06,home, West ,6,49.80
103245,23/10/2024,P04,HOME,East,2,64.00
102654,02 Jan 2024,P08,stationery,North,1,$6.40
103193,17/08/2024,P07,electronics,East,5,395.00
101749,2024-06-07,P07,electronics,West,4,316.00
102861,2024-12-12,P03,stationery,West,5,$21.00
104230,2024-03-27,P07,electronics,North,6,474.00
103460,16 Oct 2024,P05,home,West,1,$14.75
100795,01/03/2024,P06,home,,2,16.60
104715,14 Nov 2024,P08,stationery,West,6,38.40
104362,2024-01-13,P04,home,East,5,160.00
101846,11/05/2024,P05,home,North,1,14.75
101973,05-18-2024,P05,HOME,,5,73.75
104026,02-24-2024,P03,stationery,West,3,$12.60
103480,11/09/2024,P06,home,East,1,$8.30
100099,2024-11-14,P03,stationery,South,5,21.00
103393,01/06/2024,P03,STATIONERY,East,4,$16.80
101632,01 Feb 2024,P03,stationery,East,3,12.60
102353,02-16-2024,P07,ELECTRONICS,East,3,237.00
101692,01/10/2024,P05,home,East,3,44.25
101332,10/05/2024,P01,electronics ,North,7,$174.93
100565,24 Jan 2024,P07,electronics, East ,4,316.00
101852,2024-03-23,P01,electronics,South,2,49.98
103098,12 Mar 2024,P05,home,East,6,$88.50
100351,30 May 2024,P01,electronics,South,7,$174.93
103485,11 Apr 2024,P05,home,West,1,$14.75
100036,12 Sep 2024,P01,electronics,North,6,149.94
101453,2024-11-05,P06,home,West,5,$41.50
104090,03/04/2024,P01,electronics ,West,1,
104108,2024-10-27,P04,HOME,North,7,224.00
100825,2024-12-12,P07,electronics,North,3,237.00
103728,08 Nov 2024,P04,home ,West,4,128.00
100123,08-20-2024,P06,home, West ,5,41.50
104223,02-14-2024,P02,electronics,South,3,28.50
101702,23/04/2024,P08,stationery,South,4,25.60
104721,2024-10-04,P04,home,East,4,128.00
100365,2024-11-16,P03,stationery,East,2,$8.40
100284,30/10/2024,P01,ELECTRONICS,West,6,
100487,08-27-2024,P06,HOME,East,3,24.90
102218,2024-08-02,P05,HOME,West,5,$73.75
101248,18 Sep 2024,P07,electronics,East,3,237.00
104314,05-16-2024,P01,electronics,,3,$74.97
103647,21/10/2024,P08,stationery, North ,3,$19.20
104486,29/05/2024,P05,HOME,South,7,$103.25
101981,15 Aug 2024,P03,stationery, North ,4,16.80
100873,14/06/2024,P02,electronics, North ,2,$19.00
102303,2024-07-31,P04,home,North,2,$64.00
103826,2024-03-17,P07,electronics,North,7,553.00
100568,2024-12-10,P04,home,South,2,64.00
100612,2024-02-23,P06,HOME,West,5,41.50
100345,19 Aug 2024,P07,electronics,East,5,$395.00
104333,28/07/2024,P02,electronics ,North,6,$57.00
103879,19 Aug 2024,P06,HOME,North,7,58.10
104241,30/06/2024,P07,electronics,West,7,553.00
103001,23 Aug 2024,P05,home,West,6,88.50
102165,29 Dec 2024,P05,HOME,North,6,$88.50
102439,06 Feb 2024,P03,STATIONERY,West,7,$29.40
101422,07-30-2024,P06,home, North ,4,$33.20
102567,17 Apr 2024,P07,electronics,West,3,237.00
102827,18 Apr 2024,P01,ELECTRONICS,East,5,$124.95
103822,03 Mar 2024,P07,electronics,North,4,$316.00
102016,05-05-2024,P06,home,North,2,$16.60
100598,08/08/2024,P08,stationery,South,5,$32.00
104976,26 Mar 2024,P05,home,South,6,$88.50
102662,06-12-2024,P03,stationery,South,6,$25.20
101088,24/05/2024,P05,HOME,East,7,$103.25
100917,28/09/2024,P04,home,North,7,$224.00
101811,07-08-2024,P05,home,North,4,59.00
104411,09 Oct 2024,P07,electronics,South,3,237.00
102898,01 Aug 2024,P07,ELECTRONICS,North,7,$553.00
100166,2024-01-18,P05,HOME,West,3,44.25
102260,17 Apr 2024,P04,home,East,2,$64.00
100840,01-16-2024,P06,home,North,2,16.60
102320,09-08-2024,P06,HOME,South,6,49.80
101268,30/09/2024,P04,home,South,1,32.00
104743,2024-09-14,P07,electronics,East,2,$158.00
101549,02/04/2024,P08,stationery,North,7,44.80
103697,20 Jun 2024,P08,stationery,North,6,$38.40
104555,31 Jan 2024,P08,stationery,East,3,19.20
100539,30 Oct 2024,P03,stationery,East,1,$4.20
100694,04-02-2024,P02,electronics,North,4,38.00
104236,04-08-2024,P05,home,East,5,73.75
101514,11-09-2024,P02,ELECTRONICS,North,2,19.00
